r,m,c,b,f,dm,dc,db,df
1.221116115323992744e+03,9.992450750143485605e-01,2.477394479467238432e-04,8.476828500801189201e-04,1.572613816003634937e-02,2.385586079187639388e-03,-7.828459003552306955e-04,-2.950029292856742608e-03,-3.225048118408743725e-02
1.221122245653140226e+03,9.992595588462690470e-01,2.429864795979901407e-04,8.297853712658459589e-04,1.552964981729589022e-02,2.339864872822727815e-03,-7.678430872996160365e-04,-2.889170802332524570e-03,-3.185399470838450042e-02
1.221128375982287935e+03,9.992737650846219566e-01,2.383246000629696271e-04,8.122572273776720690e-04,1.533557758964563741e-02,2.295018032222539105e-03,-7.531271433886203414e-04,-2.829529315906366069e-03,-3.146221895224107085e-02
1.221134506311435416e+03,9.992876990316900132e-01,2.337520697182087393e-04,7.950910386978084611e-04,1.514389277861197779e-02,2.251028931755915449e-03,-7.386926158543794235e-04,-2.771081580991051601e-03,-3.107510216775387010e-02
1.221140636640583125e+03,9.993013658994147619e-01,2.292671785701020498e-04,7.782795519253338798e-04,1.495456696837072635e-02,2.207881226407625800e-03,-7.245341438893198238e-04,-2.713804716954624791e-03,-3.069259301890449668e-02
1.221146766969730606e+03,9.993147707964898929e-01,2.248682504881859413e-04,7.618156583540998568e-04,1.476757206881798221e-02,2.165558891953603578e-03,-7.106464718147632561e-04,-2.657676269065030548e-03,-3.031464064660666785e-02
1.221152897298878315e+03,9.993279187306889355e-01,2.205536424426091352e-04,7.456923907777868133e-04,1.458288031207657931e-02,2.124046217885643649e-03,-6.970244467666762526e-04,-2.602674200685832669e-03,-2.994119466752995923e-02
1.221159027628025797e+03,9.993408146242093171e-01,2.163217394714194862e-04,7.299029020674214574e-04,1.440046420576293791e-02,2.083327759778477381e-03,-6.836630030870787054e-04,-2.548776830340171180e-03,-2.957220510695653115e-02
1.221165157957173506e+03,9.993534632932479234e-01,2.121709613804896718e-04,7.144404939772580751e-04,1.422029660241134336e-02,2.043388402931984368e-03,-6.705571831860466375e-04,-2.495962917970392849e-03,-2.920762250524511217e-02
1.221171288286320987e+03,9.993658694718716706e-01,2.080997549142853543e-04,6.992985837262452901e-04,1.404235062466772238e-02,2.004213288217066447e-03,-6.577021132404997942e-04,-2.444211566653910813e-03,-2.884739780879615537e-02
1.221177418615468696e+03,9.993780378002874443e-01,2.041065976037439837e-04,6.844707205815272382e-04,1.386659970637827560e-02,1.965787848649376123e-03,-6.450930151840173583e-04,-2.393502272282882915e-03,-2.849148243381628698e-02
1.221183548944616177e+03,9.993899728269610705e-01,2.001899970717589553e-04,6.699505830044625177e-04,1.369301758915035007e-02,1.928097802920678656e-03,-6.327252045902138000e-04,-2.343814916222005870e-03,-2.813982826458402003e-02
1.221189679273763886e+03,9.994016790225684899e-01,1.963484864571830998e-04,6.557319590751433053e-04,1.352157827765845984e-02,1.891129112010650828e-03,-6.205940764525984038e-04,-2.295129707213980873e-03,-2.779238758709995719e-02
1.221195809602911368e+03,9.994131607614323842e-01,1.925806305044435796e-04,6.418087727637029677e-04,1.335225610584265740e-02,1.854868037115575121e-03,-6.086951241762586029e-04,-2.247427260763803537e-03,-2.744911319324130558e-02
1.221201939932059076e+03,9.994244223432230401e-01,1.888850184455272152e-04,6.281750534084865317e-04,1.318502566542419964e-02,1.819301072113808796e-03,-5.970239174422966319e-04,-2.200688508473213744e-03,-2.710995827328167504e-02
1.221208070261206558e+03,9.994354679822987642e-01,1.852602674970142834e-04,6.148249508324326804e-04,1.301986184505585925e-02,1.784414976850914837e-03,-5.855761131209484592e-04,-2.154894743731713448e-03,-2.677487647814712560e-02
1.221214200590354267e+03,9.994463018096338969e-01,1.817050222277238078e-04,6.017527327149621574e-04,1.285673982695140563e-02,1.750196771229854589e-03,-5.743474533371665343e-04,-2.110027614829006280e-03,-2.644382191722206496e-02
1.221220330919501748e+03,9.994569278855013339e-01,1.782179503987406822e-04,5.889527667204341125e-04,1.269563504420228792e-02,1.716633695703331710e-03,-5.633337525202718535e-04,-2.066069071407807857e-03,-2.611674909311271706e-02
1.221226461248649457e+03,9.994673501826040196e-01,1.747977484975183878e-04,5.764195444383194041e-04,1.253652324382611809e-02,1.683713263986869350e-03,-5.525309146878113571e-04,-2.023001437426446159e-03,-2.579361300315717240e-02
1.221232591577796939e+03,9.994775726057992804e-01,1.714431352675814427e-04,5.641476535315594672e-04,1.237938041854873446e-02,1.651423201573806645e-03,-5.419349132898492296e-04,-1.980807327640465333e-03,-2.547436903397605479e-02
1.221238721906944647e+03,9.994875989824121287e-01,1.681528548862684636e-04,5.521317915046531364e-04,1.222418284406578785e-02,1.619751476019263290e-03,-5.315418011392278319e-04,-1.939469689572236857e-03,-2.515897302203928473e-02
1.221244852236092129e+03,9.994974330639915250e-01,1.649256763891609188e-04,5.403667632867579325e-04,1.207090707575277956e-02,1.588686291544471468e-03,-5.213477086449048222e-04,-1.898971797067126009e-03,-2.484738125109975382e-02
1.221250982565239838e+03,9.995070785378366018e-01,1.617603898889324150e-04,5.288474649298686254e-04,1.191952990795510162e-02,1.558216053074166227e-03,-5.113488320220123872e-04,-1.859297201005720521e-03,-2.453955038833284530e-02
1.221257112894387319e+03,9.995165390116690363e-01,1.586558116039528854e-04,5.175689054076255437e-04,1.177002843397122883e-02,1.528329414191210772e-03,-5.015414490171705465e-04,-1.820429796282157543e-03,-2.423543758293720055e-02
1.221263243223535028e+03,9.995258180315594876e-01,1.556107779776799000e-04,5.065261812216693797e-04,1.162237998103273634e-02,1.499015221176383875e-03,-4.919219005614853917e-04,-1.782353744972935746e-03,-2.393500036310425641e-02
1.221269373552682509e+03,9.995349190731267486e-01,1.526241485659105446e-04,4.957144889321577451e-04,1.147656214573176785e-02,1.470262540555052934e-03,-4.824865998041443014e-04,-1.745053514842270911e-03,-2.363819669475583640e-02
1.221275503881830218e+03,9.995438455431352454e-01,1.496948055130485362e-04,4.851291229379052950e-04,1.133255279082127573e-02,1.442060654173864817e-03,-4.732320304999748585e-04,-1.708513873328240066e-03,-2.334498497868245023e-02
1.221281634210977700e+03,9.995526007899701026e-01,1.468216501157786980e-04,4.747654606186522551e-04,1.119033000643309544e-02,1.414399026474483191e-03,-4.641547362791915207e-04,-1.672719842234527809e-03,-2.305532398826999618e-02
1.221287764540125409e+03,9.995611880897113943e-01,1.440036073918127323e-04,4.646189821692130141e-04,1.104987216708831245e-02,1.387267348109224360e-03,-4.552513349512119986e-04,-1.637656759144175828e-03,-2.276917296498948140e-02
1.221293894869272890e+03,9.995696106624231136e-01,1.412396207359720168e-04,4.546852474655302466e-04,1.091115786979583724e-02,1.360655485023284450e-03,-4.465185018089213166e-04,-1.603310206829970186e-03,-2.248649151809576155e-02
1.221300025198420599e+03,9.995778716641594563e-01,1.385286545432173823e-04,4.449599074605722687e-04,1.077416596770427830e-02,1.334553503506026194e-03,-4.379529778446669165e-04,-1.569666048541629210e-03,-2.220723968143104021e-02
1.221306155527568080e+03,9.995859741884173255e-01,1.358696937322026205e-04,4.354387021478464985e-04,1.063887556699932152e-02,1.308951665701009112e-03,-4.295515682793837496e-04,-1.536710422405869773e-03,-2.193137791033406697e-02
1.221312285856715789e+03,9.995939212756532743e-01,1.332617406227471282e-04,4.261174470305266362e-04,1.050526598999931491e-02,1.283840399832684174e-03,-4.213111327994903225e-04,-1.504429699827665489e-03,-2.165886702112189421e-02
1.221318416185863271e+03,9.996017159006345132e-01,1.307038190863392803e-04,4.169920511550983134e-04,1.037331682929044929e-02,1.259210339867283595e-03,-4.132285985648342756e-04,-1.472810541739939761e-03,-2.138966828332045447e-02
1.221324546515010979e+03,9.996093609872387376e-01,1.281949696905363225e-04,4.080584960522288499e-04,1.024300788885596988e-02,1.235052279194704837e-03,-4.053009450195916999e-04,-1.441839833826405589e-03,-2.112374332233444771e-02
1.221330676844158461e+03,9.996168594011916042e-01,1.257342520817162723e-04,3.993128460935651386e-04,1.011431921601344854e-02,1.211357193405928571e-03,-3.975252113630960518e-04,-1.411504718824915230e-03,-2.086105417424199970e-02
1.221336807173306170e+03,9.996242139513884517e-01,1.233207445517525052e-04,3.907512466255826404e-04,9.987231098414924707e-03,1.188116236200211862e-03,-3.898984952087887024e-04,-1.381792591323956123e-03,-2.060156328253300029e-02
1.221342937502453651e+03,9.996314273985414944e-01,1.209535412009700173e-04,3.823699116563762288e-04,9.861724028964726982e-03,1.165320712304745640e-03,-3.824179437033077946e-04,-1.352691059614220944e-03,-2.034523343947494678e-02
1.221349067831601360e+03,9.996385024436889033e-01,1.186317557083291897e-04,3.741651402409843321e-04,9.737778757180529099e-03,1.142962113532449689e-03,-3.750807653535865173e-04,-1.324187997154726735e-03,-2.009202787498170703e-02
1.221355198160748841e+03,9.996454417416410498e-01,1.163545169200255600e-04,3.661332973251197513e-04,9.615376233259179464e-03,1.121032076657589019e-03,-3.678842162117245394e-04,-1.296271483197264634e-03,-1.984191016243845931e-02
1.221361328489896550e+03,9.996522478943837831e-01,1.141209710137833618e-04,3.582708231513395680e-04,9.494497638362388303e-03,1.099522404121991859e-03,-3.608256066669588585e-04,-1.268929832328174936e-03,-1.959484427143884724e-02
1.221367458819044032e+03,9.996589234522802458e-01,1.119302811048266386e-04,3.505742315507896453e-04,9.375124381723248801e-03,1.078425060305866464e-03,-3.539023002235241154e-04,-1.242151589642592714e-03,-1.935079456440208512e-02
1.221373589148191741e+03,9.996654709219259249e-01,1.097816246684982819e-04,3.430400987461761347e-04,9.257238067327472689e-03,1.057732146902082759e-03,-3.471117054240394312e-04,-1.215925495798812891e-03,-1.910972573991827350e-02
1.221379719477339222e+03,9.996718927557128875e-01,1.076741969646810825e-04,3.356650782296483103e-04,9.140820542604396332e-03,1.037435935692679985e-03,-3.404512866010276024e-04,-1.190240534061046867e-03,-1.887160291819344957e-02
1.221385849806486931e+03,9.996781913640429007e-01,1.056072070303719519e-04,3.284458833497416242e-04,9.025853845330424063e-03,1.017528830246268619e-03,-3.339185513141679803e-04,-1.165085875933868356e-03,-1.863639155016179674e-02
1.221391980135634412e+03,9.996843691093372231e-01,1.035798796453838555e-04,3.213792958486927668e-04,8.912320232326870900e-03,9.980033847383125174e-04,-3.275110565240325813e-04,-1.140450908152333600e-03,-1.840405746813827265e-02
1.221398110464782121e+03,9.996904283071288422e-01,1.015914549741204684e-04,3.144621643003123407e-04,8.800202176675493704e-03,9.788523005546292521e-04,-3.212264074787778557e-04,-1.116325228214722553e-03,-1.817456688235776288e-02
1.221404240793929603e+03,9.996963712331974339e-01,9.964118622432284478e-05,3.076913939350093608e-04,8.689482336101944995e-03,9.600684039021327790e-04,-3.150622503704866178e-04,-1.092698612404411924e-03,-1.794788632636652032e-02
1.221410371123077311e+03,9.997022001140916103e-01,9.772834275719272871e-05,3.010639601403839339e-04,8.580143599101815177e-03,9.416446755979950272e-04,-3.090162821073250327e-04,-1.069561058748895845e-03,-1.772398273901465773e-02
1.221416501452224793e+03,9.997079171382227125e-01,9.585220644728350658e-05,2.945768926434488562e-04,8.472169034579339272e-03,9.235742162485419994e-04,-3.030862388918584890e-04,-1.046902737292583268e-03,-1.750282337694400794e-02
1.221422631781372502e+03,9.997135244504248286e-01,9.401207346770611487e-05,2.882272832545939374e-04,8.365541919021956402e-03,9.058502633528966010e-04,-2.972699018319719094e-04,-1.024714014732997511e-03,-1.728437586314859886e-02
1.221428762110519983e+03,9.997190241529461119e-01,9.220725396450946327e-05,2.820122844404638002e-04,8.260245733826231812e-03,8.884661882105323108e-04,-2.915650959270779988e-04,-1.002985450292418444e-03,-1.706860818347267703e-02
1.221434892439667692e+03,9.997244183119314842e-01,9.043706993010586996e-05,2.759291000838623204e-04,8.156264135320261816e-03,8.714154755689399725e-04,-2.859696833921109797e-04,-9.817077664843801548e-04,-1.685548863408931411e-02
1.221441022768815174e+03,9.997297089488139665e-01,8.870085802774800132e-05,2.699749977271488654e-04,8.053580998430630994e-03,8.546917506939226937e-04,-2.804815725382393257e-04,-9.608718883083189072e-04,-1.664498590004092476e-02
1.221447153097962882e+03,9.997348980503913962e-01,8.699796628534562325e-05,2.641472942129045854e-04,7.952180368952054337e-03,8.382887477188071933e-04,-2.750987073904215090e-04,-9.404688978093711949e-04,-1.643706897115359070e-02
1.221453283427110364e+03,9.997399875638851574e-01,8.532775571664012282e-05,2.584433627041164889e-04,7.852046489262819173e-03,8.222003251860069556e-04,-2.698190727861027468e-04,-9.204900565462061307e-04,-1.623170718851303304e-02
1.221459413756258073e+03,9.997449793978429033e-01,8.368960002526979055e-05,2.528606313815916370e-04,7.753163795761514390e-03,8.064204632322405104e-04,-2.646406934523565864e-04,-9.009268017819424068e-04,-1.602887024095283122e-02
1.221465544085405554e+03,9.997498754280249589e-01,8.208288367334206509e-05,2.473965750581803152e-04,7.655516890464400363e-03,7.909432450907262577e-04,-2.595616279378319441e-04,-8.817707197850294673e-04,-1.582852811464035767e-02
1.221471674414553263e+03,9.997546774895872401e-01,8.050700444634030267e-05,2.420487262756036467e-04,7.559090582318761867e-03,7.757628816877633164e-04,-2.545799766822856147e-04,-8.630135815588621962e-04,-1.563065116819010308e-02
1.221477804743700744e+03,9.997593873862322678e-01,7.896137045045448341e-05,2.368146622771802941e-04,7.463869841997755952e-03,7.608736828778412059e-04,-2.496938725802917637e-04,-8.446473013574740422e-04,-1.543521005202239810e-02
1.221483935072848453e+03,9.997640068857233109e-01,7.744540158471216787e-05,2.316920113682809405e-04,7.369839826220780585e-03,7.462700715640701492e-04,-2.449014856139068393e-04,-8.266639571587722137e-04,-1.524217575277656000e-02
1.221490065401995935e+03,9.997685377207037316e-01,7.595852927205948193e-05,2.266784517284484981e-04,7.276985875300498452e-03,7.319465811369864350e-04,-2.402010220128393591e-04,-8.090557871552773051e-04,-1.505151958981542672e-02
1.221496195731143644e+03,9.997729815940428200e-01,7.450019470529883501e-05,2.217717038055986548e-04,7.185293486250886492e-03,7.178978386646188729e-04,-2.355907187398119829e-04,-7.918151653916799190e-04,-1.486321316692113502e-02
1.221502326060291125e+03,9.997773401717379160e-01,7.306985117614528792e-05,2.169695403680294184e-04,7.094748351851080936e-03,7.041185872388055393e-04,-2.310688508221284804e-04,-7.749346343091832127e-04,-1.467722844402514007e-02
1.221508456389438834e+03,9.997816150912249844e-01,7.166696134839367388e-05,2.122697746926931976e-04,7.005336317859951062e-03,6.906036598366860780e-04,-2.266337227765359520e-04,-7.584068669061859317e-04,-1.449353766000311024e-02
1.221514586718586315e+03,9.997858079573039847e-01,7.029099859463968335e-05,2.076702663247903687e-04,6.917043406004509849e-03,6.773479921485759878e-04,-2.222836728179868027e-04,-7.422246853791487128e-04,-1.431211337505774658e-02
1.221520717047734024e+03,9.997899203428854964e-01,6.894144675193797736e-05,2.031689199953864489e-04,6.829855811635901844e-03,6.643466202480667864e-04,-2.180170720955659097e-04,-7.263810578940575052e-04,-1.413292846726109560e-02
1.221526847376881506e+03,9.997939537938431709e-01,6.761779852892026035e-05,1.987636787270852712e-04,6.743759878283885068e-03,6.515946653179174267e-04,-2.138323196814682903e-04,-7.108690763752632509e-04,-1.395595608634738957e-02
1.221532977706029214e+03,9.997979098225697747e-01,6.631955762058260224e-05,1.944525329347139792e-04,6.658742134573983514e-03,6.390873539499329365e-04,-2.097278492313811734e-04,-6.956819861254845156e-04,-1.378116972212079482e-02
1.221539108035176696e+03,9.998017899155239308e-01,6.504623623209984066e-05,1.902335097218574886e-04,6.574789253756820398e-03,6.268199943958949758e-04,-2.057021211929066658e-04,-6.808131513402845445e-04,-1.360854313065534664e-02
1.221545238364324405e+03,9.998055955295307440e-01,6.379735629253204378e-05,1.861046780936155792e-04,6.491888075426256732e-03,6.147879882201113134e-04,-2.017536266288155592e-04,-6.662560720676307790e-04,-1.343805037468833591e-02
1.221551368693471886e+03,9.998093280924590376e-01,6.257244923284024127e-05,1.820641479711357076e-04,6.410025603282711731e-03,6.029868281803637143e-04,-1.978808865220723007e-04,-6.520043812415604297e-04,-1.326966582021862212e-02
1.221557499022619595e+03,9.998129890076282722e-01,6.137105453945898733e-05,1.781100639457271185e-04,6.329188981070488218e-03,5.914120843509683033e-04,-1.940824472229912682e-04,-6.380518244489514308e-04,-1.310336409237136332e-02
