r,m,c,b,f,dm,dc,db,df
1.798085351230651270e+02,9.999999795008276404e-01,6.732108460722653929e-09,3.810845129104792825e-09,1.571344732311395474e-05,6.493807955107189729e-08,-2.132623634956191547e-08,-1.456861050338135011e-08,-3.278091038010386382e-05
1.798146612875335109e+02,9.999999798948137064e-01,6.602720013323965287e-09,3.722630100717301690e-09,1.551390389320415978e-05,6.368999169166144591e-08,-2.091635332199958501e-08,-1.423213528150957328e-08,-3.236463202660310866e-05
1.798207874520019232e+02,9.999999802812273852e-01,6.475818333891252696e-09,3.636452498569253571e-09,1.531689441139810463e-05,6.246589140619099700e-08,-2.051434802308691796e-08,-1.390341155292881178e-08,-3.195363976678745665e-05
1.798269136164703070e+02,9.999999806602143382e-01,6.351355688161650136e-09,3.552265454625378065e-09,1.512238672722764950e-05,6.126531823962874600e-08,-2.012006923698442613e-08,-1.358226151699972901e-08,-3.154786653455785494e-05
1.798330397809387193e+02,9.999999810319172289e-01,6.229285162846836015e-09,3.470023064307159601e-09,1.493034905557248901e-05,6.008781966282501986e-08,-1.973336834859926182e-08,-1.326851101629065466e-08,-3.114724602585336802e-05
1.798391659454071032e+02,9.999999813964761675e-01,6.109560782636692697e-09,3.389680520406377357e-09,1.474075003101128679e-05,5.893295218943831675e-08,-1.935409971423838841e-08,-1.296199004297828365e-08,-3.075171281201795218e-05
1.798452921098755155e+02,9.999999817540284885e-01,5.992137488671991445e-09,3.311194083085883712e-09,1.455355870145479813e-05,5.780028117638824693e-08,-1.898212059341243574e-08,-1.266253262615530922e-08,-3.036120232652355966e-05
1.798514182743438994e+02,9.999999821047087512e-01,5.876970998971280276e-09,3.234520914513727976e-09,1.436874446711916548e-05,5.668937947742506232e-08,-1.861729070668517667e-08,-1.236997620640006344e-08,-2.997565073768208293e-05
1.798575444388123117e+02,9.999999824486489608e-01,5.764017993507175958e-09,3.159619289237791772e-09,1.418627716757766450e-05,5.559982922092846364e-08,-1.825947282197221341e-08,-1.208416243196005496e-08,-2.959499513022095817e-05
1.798636706032806956e+02,9.999999827859789026e-01,5.653235897306835736e-09,3.086448339869713548e-09,1.400612698513941695e-05,5.453121973003646920e-08,-1.790853206742985916e-08,-1.180493619716193340e-08,-2.921917330375165868e-05
1.798697967677491079e+02,9.999999831168254749e-01,5.544582986635652733e-09,3.014968176341510991e-09,1.382826449583659652e-05,5.348314852890478680e-08,-1.756433626783192269e-08,-1.153214609358013932e-08,-2.884812387912114932e-05
1.798759229322174917e+02,9.999999834413131339e-01,5.438018369460703244e-09,2.945139859176855846e-09,1.365266066345152011e-05,5.245522116519083683e-08,-1.722675588268004494e-08,-1.126564430957677506e-08,-2.848178628595620607e-05
1.798820490966859040e+02,9.999999837595643370e-01,5.333501858784720152e-09,2.876925252211019497e-09,1.347928678226697670e-05,5.144704999213718515e-08,-1.689566360494138162e-08,-1.100528607303343077e-08,-2.812010064325176046e-05
1.798881752611543163e+02,9.999999840716988775e-01,5.230994140607372030e-09,2.810287209936639207e-09,1.330811455873005959e-05,5.045825578953653556e-08,-1.657093489312892569e-08,-1.075093036067699415e-08,-2.776300792971029245e-05
1.798943014256227002e+02,9.999999843778343278e-01,5.130456577083625599e-09,2.745189351008082436e-09,1.313911602081096057e-05,4.948846585132071290e-08,-1.625244734773147541e-08,-1.050243904130969392e-08,-2.741044979468085119e-05
1.799004275900911125e+02,9.999999846780859292e-01,5.031851302888060319e-09,2.681596164440201490e-09,1.297226356583439368e-05,4.853731491842981822e-08,-1.594008101648374271e-08,-1.025967727774738759e-08,-2.706236865792929042e-05
1.799065537545594964e+02,9.999999849725667023e-01,4.935141207484968300e-09,2.619472985794898041e-09,1.280752995487629265e-05,4.760444501631437094e-08,-1.563371833820000878e-08,-1.002251343726980558e-08,-2.671870769795301197e-05
1.799126799190279087e+02,9.999999852613877804e-01,4.840289820175828061e-09,2.558785866015442470e-09,1.264488825905743786e-05,4.668950434789849788e-08,-1.533324377861883768e-08,-9.790818595114360153e-09,-2.637941073995847316e-05
1.799188060834962926e+02,9.999999855446578545e-01,4.747261462528298939e-09,2.499501738256183947e-09,1.248431193615282777e-05,4.579214876086123312e-08,-1.503854431327886787e-08,-9.564467166384859416e-09,-2.604442241565949872e-05
1.799249322479647049e+02,9.999999858224835059e-01,4.656021069737597037e-09,2.441588216174009639e-09,1.232577474556046559e-05,4.491204001444865982e-08,-1.474950886161392136e-08,-9.343336142718883414e-09,-2.571368798591546973e-05
1.799310584124330887e+02,9.999999860949695396e-01,4.566534278079484714e-09,2.385013688494452615e-09,1.216925079317231299e-05,4.404884662720850513e-08,-1.446602856399301106e-08,-9.127305450348001695e-09,-2.538715343432741727e-05
1.799371845769015010e+02,9.999999863622183183e-01,4.478767408819955796e-09,2.329747297796762781e-09,1.201471452611772731e-05,4.320224372922803512e-08,-1.418799673074806526e-08,-8.916257870278617801e-09,-2.506476545627559676e-05
1.799433107413698849e+02,9.999999866243307611e-01,4.392687363892991842e-09,2.275758823705237809e-09,1.186214068238113040e-05,4.237191207352734573e-08,-1.391530851169411861e-08,-8.710078595947443803e-09,-2.474647135382913673e-05
1.799494369058382972e+02,9.999999868814055670e-01,4.308261764233629646e-09,2.223018831442490079e-09,1.171150436266969301e-05,4.155753930871707515e-08,-1.364786133435088977e-08,-8.508655796132025459e-09,-2.443221918565524782e-05
1.799555630703066811e+02,9.999999871335394364e-01,4.225458787659015787e-09,2.171498492204155393e-09,1.156278095064498615e-05,4.075881848821285951e-08,-1.338555439037030423e-08,-8.311879934903340910e-09,-2.412195760063304105e-05
1.799616892347750934e+02,9.999999873808274042e-01,4.144247248234153012e-09,2.121169667362579290e-09,1.141594615501663241e-05,3.997544877921983641e-08,-1.312828888695707361e-08,-8.119644090580793406e-09,-2.381563592565732221e-05
1.799678153992435057e+02,9.999999876233625073e-01,4.064596581669522899e-09,2.072004889567869213e-09,1.127097600461103427e-05,3.920713535653359948e-08,-1.287596800061003281e-08,-7.931843884590784258e-09,-2.351320415535431088e-05
1.799739415637118896e+02,9.999999878612362281e-01,3.986476750646197494e-09,2.023977258729881199e-09,1.112784680110756921e-05,3.845358847017392277e-08,-1.262849657720405057e-08,-7.748377087397650646e-09,-2.321461285349494716e-05
1.799800677281803019e+02,9.999999880945381614e-01,3.909858370356279054e-09,1.977060574290911799e-09,1.098653518645761307e-05,3.771452468060005659e-08,-1.238578152968607855e-08,-7.569144119922622975e-09,-2.291981329362606764e-05
1.799861938926486857e+02,9.999999883233559039e-01,3.834712561376199529e-09,1.931229175273797098e-09,1.084701806805378699e-05,3.698966541028108564e-08,-1.214773137199631758e-08,-7.394047447728429001e-09,-2.262875730298159640e-05
1.799923200571170980e+02,9.999999885477760531e-01,3.761011021692974447e-09,1.886458015255134415e-09,1.070927265821800831e-05,3.627873766575027000e-08,-1.191425644723820428e-08,-7.222991865124570949e-09,-2.234139734485208104e-05
1.799984462215854819e+02,9.999999887678828747e-01,3.688726013452216107e-09,1.842722645530407355e-09,1.057327646957541334e-05,3.558147387252702565e-08,-1.168526888569760857e-08,-7.055884431764280629e-09,-2.205768650893673663e-05
1.800045723860538942e+02,9.999999889837594136e-01,3.617830277038337009e-09,1.799999122490412520e-09,1.043900727071592138e-05,3.489761107772534231e-08,-1.146068233265986379e-08,-6.892634121601217104e-09,-2.177757841885769703e-05
1.800106985505222781e+02,9.999999891954868270e-01,3.548297145005601501e-09,1.758264125392315591e-09,1.030644314944032653e-05,3.422689205768184324e-08,-1.124041230932864431e-08,-6.733152269511120581e-09,-2.150102736408796797e-05
1.800168247149906904e+02,9.999999894031448289e-01,3.480100408557017309e-09,1.717494813933047930e-09,1.017556244256114615e-05,3.356906399973202152e-08,-1.102437578984807091e-08,-6.577352031634143260e-09,-2.122798815352217166e-05
1.800229508794590743e+02,9.999999896068119121e-01,3.413214382909941276e-09,1.677668895000919202e-09,1.004634377294653626e-05,3.292387913992925594e-08,-1.081249140837252424e-08,-6.425148638425245011e-09,-2.095841619274841822e-05
1.800290770439274866e+02,9.999999898065643489e-01,3.347613895269574712e-09,1.638764607680171244e-09,9.918766045180504604e-06,3.229109466089256477e-08,-1.060467942096808559e-08,-6.276459338151178139e-09,-2.069226747499723691e-05
1.800352032083958704e+02,9.999999900024777455e-01,3.283274206854636119e-09,1.600760640777540593e-09,9.792808403968788597e-06,3.167047193138066644e-08,-1.040086145859982589e-08,-6.131203084191991857e-09,-2.042949849437938485e-05
1.800413293728642827e+02,9.999999901946257097e-01,3.220171116292599740e-09,1.563636237676793136e-09,9.668450293470269146e-06,3.106177750467428252e-08,-1.020096085467451982e-08,-5.989300932833340298e-09,-2.017006636964902258e-05
1.800474555373326950e+02,9.999999903830808501e-01,3.158280838445998939e-09,1.527371069523152793e-09,9.545671391442798353e-06,3.046478194799560999e-08,-1.000490226117788885e-08,-5.850675562567343189e-09,-1.991392870683637620e-05
1.800535817018010789e+02,9.999999905679137768e-01,3.097580063733329383e-09,1.491945294652220216e-09,9.424451643994240669e-06,2.987926039536325830e-08,-9.812611836595517764e-09,-5.715251499471089291e-09,-1.966104367173742351e-05
1.800597078662694912e+02,9.999999907491942119e-01,3.038045947214701125e-09,1.457339545233666316e-09,9.304771261511258162e-06,2.930499249742186923e-08,-9.624017211337485914e-09,-5.582955066855781111e-09,-1.941136998142273766e-05
1.800658340307378751e+02,9.999999909269906562e-01,2.979656037828213485e-09,1.423534853839033979e-09,9.186610679639673927e-06,2.874176169272515697e-08,-9.439047263568313426e-09,-5.453714106739244188e-09,-1.916486682284476652e-05
1.800719601952062874e+02,9.999999911013698339e-01,2.922388372223692119e-09,1.390512746792186592e-09,9.069950614943478006e-06,2.818935611590756448e-08,-9.257632416459973900e-09,-5.327458334129431544e-09,-1.892149396894142815e-05
1.800780863596746713e+02,9.999999912723975815e-01,2.866221364794564560e-09,1.358255131258871533e-09,8.954772003126745339e-06,2.764756755692764501e-08,-9.079704289827082307e-09,-5.204118908864863684e-09,-1.868121164977002937e-05
1.800842125241430836e+02,9.999999914401382917e-01,2.811133861513050880e-09,1.326744348153897742e-09,8.841056031633692664e-06,2.711619195599726150e-08,-8.905195870669716263e-09,-5.083628636337133707e-09,-1.844398062051062824e-05
1.800903386886114674e+02,9.999999916046549142e-01,2.757105130025125429e-09,1.295963160245413066e-09,8.728784135829430668e-06,2.659502932911765289e-08,-8.734041481795432886e-09,-4.965921922624999795e-09,-1.820976215350022118e-05
1.800964648530798797e+02,9.999999917660097326e-01,2.704114795430778334e-09,1.265894686775762536e-09,8.617937962395484303e-06,2.608388313810343100e-08,-8.566176578379467929e-09,-4.850934526416628807e-09,-1.797851796187724930e-05
1.801025910175482636e+02,9.999999919242632540e-01,2.652142925440454244e-09,1.236522486566362435e-09,8.508499421543664980e-06,2.558256111185179971e-08,-8.401538017729140436e-09,-4.738603874527310274e-09,-1.775021030849953559e-05
1.801087171820166759e+02,9.999999920794753194e-01,2.601169930576264392e-09,1.207830457492260253e-09,8.400450629061830682e-06,2.509087429471837977e-08,-8.240063743134233137e-09,-4.628868680556596883e-09,-1.752480188505352345e-05
1.801148433464850598e+02,9.999999922317042156e-01,2.551176613028752696e-09,1.179802883581220154e-09,8.293773936896076587e-06,2.460863749583944443e-08,-8.081692938638817953e-09,-4.521669123643269826e-09,-1.730225587584884777e-05
1.801209695109534721e+02,9.999999923810074520e-01,2.502144157667833051e-09,1.152424424419386627e-09,8.188451929567863634e-06,2.413566922829702717e-08,-7.926366000564961221e-09,-4.416946808489207747e-09,-1.708253595034545444e-05
1.801270956754218844e+02,9.999999925274409840e-01,2.454054073761787008e-09,1.125680056944669486e-09,8.084467389835223218e-06,2.367179113182035411e-08,-7.774024352886123468e-09,-4.314644544413718560e-09,-1.686560619152359855e-05
1.801332218398902683e+02,9.999999926710602116e-01,2.406888272258843822e-09,1.099555149427317613e-09,7.981803347674731129e-06,2.321682871368746218e-08,-7.624610692044974699e-09,-4.214706626333418845e-09,-1.665143119806078163e-05
1.801393480043586806e+02,9.999999928119189807e-01,2.360628975217312371e-09,1.074035371974970224e-09,7.880443025914431865e-06,2.277061048000906536e-08,-7.478068700039886241e-09,-4.117078495134111651e-09,-1.643997597092284241e-05
1.801454741688270644e+02,9.999999929500706930e-01,2.315258760144303709e-09,1.049106738459450622e-09,7.780369868923074951e-06,2.233296837369940403e-08,-7.334343184884141102e-09,-4.021706896854622979e-09,-1.623120597321019894e-05
1.801516003332954767e+02,9.999999930855670849e-01,2.270760551837941445e-09,1.024755597081914968e-09,7.681567539248983166e-06,2.190373768797740582e-08,-7.193380054763018304e-09,-3.928539847069571765e-09,-1.602508712314732622e-05
1.801577264977638606e+02,9.999999932184593376e-01,2.227117569495905577e-09,1.000968578554179889e-09,7.584019885406722105e-06,2.148275655830089196e-08,-7.055126150480633946e-09,-3.837526434118228800e-09,-1.582158572688596211e-05
1.801638526622322729e+02,9.999999933487974113e-01,2.184313396850387939e-09,9.777326619539610320e-10,7.487710987827189982e-06,2.106986663166013271e-08,-6.919529467638108500e-09,-3.748617069315094663e-09,-1.562066857435812377e-05
1.801699788267006568e+02,9.999999934766304888e-01,2.142331899973674739e-09,9.550350950535460999e-10,7.392625107855696270e-06,2.066491227409329573e-08,-6.786538896252494711e-09,-3.661763184488412780e-09,-1.542230283288603524e-05
1.801761049911690691e+02,9.999999936020067537e-01,2.101157267516706865e-09,9.328634316407524496e-10,7.298746714665516266e-06,2.026774096810475937e-08,-6.656104348227154604e-09,-3.576917373728949805e-09,-1.522645610332465707e-05
1.801822311556374530e+02,9.999999937249731685e-01,2.060774003305558631e-09,9.112055231170109341e-10,7.206060482104503467e-06,1.987820324182842880e-08,-6.528176733898295642e-09,-3.494033361657911749e-09,-1.503309641348438566e-05
1.801883573201058653e+02,9.999999938455762516e-01,2.021166878341255254e-09,8.900494723676563958e-10,7.114551258475970301e-06,1.949615219865698978e-08,-6.402707809976764160e-09,-3.413065828194203012e-09,-1.484219215509368394e-05
1.801944834845742491e+02,9.999999939638613000e-01,1.982320994448922580e-09,8.693836923817415125e-10,7.024204109644400639e-06,1.912144411799608573e-08,-6.279650381179994195e-09,-3.333970631354415951e-09,-1.465371217371922837e-05
1.802006096490426614e+02,9.999999940798731668e-01,1.944221709684332265e-09,8.491968353290911061e-10,6.935004271190450722e-06,1.875393776155488885e-08,-6.158958063929834630e-09,-3.256704537903940968e-09,-1.446762566896050457e-05
1.802067358135110737e+02,9.999999941936551506e-01,1.906854674851390518e-09,8.294778257799849368e-10,6.846937173658600827e-06,1.839349472399636252e-08,-6.040585402035054046e-09,-3.181225349574241403e-09,-1.428390224711749950e-05
1.802128619779794576e+02,9.999999943052504392e-01,1.870205826783264306e-09,8.102158532235006586e-10,6.759988439598937592e-06,1.803997935093250778e-08,-5.924487845406754378e-09,-3.107491874793914740e-09,-1.410251191502041540e-05
1.802189881424478699e+02,9.999999944147008879e-01,1.834261344781022675e-09,7.914003310039067151e-10,6.674143855218524893e-06,1.769325832640364118e-08,-5.810621612061807933e-09,-3.035463772644114077e-09,-1.392342502089376639e-05
1.802251143069162538e+02,9.999999945220475750e-01,1.799007708376824217e-09,7.730209484978594227e-10,6.589389410818942247e-06,1.735320122824073149e-08,-5.698943871108820972e-09,-2.965101751241598685e-09,-1.374661233871108362e-05
1.802312404713846661e+02,9.999999946273313567e-01,1.764431629638504183e-09,7.550676079818956776e-10,6.505711255912789054e-06,1.701967988518260954e-08,-5.589412528298102293e-09,-2.896367327888905100e-09,-1.357204497456667152e-05
1.802373666358530500e+02,9.999999947305915349e-01,1.730520086310106648e-09,7.375304542003195199e-10,6.423095722908535066e-06,1.669256868286463182e-08,-5.481986331006389289e-09,-2.829222941456684232e-09,-1.339969441608348513e-05
1.802434928003214623e+02,9.999999948318669674e-01,1.697260315714336682e-09,7.203998677033283287e-10,6.341529324335402433e-06,1.637174450671696688e-08,-5.376624848920561855e-09,-2.763631927201316717e-09,-1.322953252662468994e-05
1.802496189647898461e+02,9.999999949311960679e-01,1.664639775219549744e-09,7.036664282946734169e-10,6.260998726249460201e-06,1.605708636978806576e-08,-5.273288348802379358e-09,-2.699558377814017604e-09,-1.306153148981779971e-05
